CompetitionID,MatchID,ID,Index,Period,Time,TypeID,TypeName,Possession,PossessionTeamID,TeamID,PlayerID,PositionID,PositionName,StartX,StartY,StartZ,Duration,IsUnderPressure,IsOffCamera,RelatedEvents,Tactics,xOBVForAfter_StatsBomb,xOBVForBefore_StatsBomb,xOBVForNet_StatsBomb,xOBVAgainstAfter_StatsBomb,xOBVAgainstBefore_StatsBomb,xOBVAgainstNet_StatsBomb,xOBVTotalNet_StatsBomb,Attributes,SubstitutionReplacementID,IsSuccessful,Outcome,BodyPart,PassRecipientID,xG_StatsBomb,PSxG_StatsBomb,ShotFreezeFrame,EndX,EndY,EndZ,StartZoneNumber,EndZoneNumber,TravelledDistance,DistanceToGoal,AngleToGoal,ActionAngle,IsOpenPlay,IsCounter
6,3841808,4c4ffaaf-a00a-4e75-bbab-14d7a4e0085a,8,1,4.213,30,Pass,2,800,800,30618,5,Left Center Back,35.18571,30.61309,NULL,3.39715,NULL,0,['87cd356b-e927-4d9a-8615-f5c55b634f9c'],NULL,0.025,0.01375,0.01125,0.00958,0.0106,-0.00102,0.01227,['High Pass'],NULL,1,NULL,Right Foot,23555,NULL,NULL,NULL,77.95715,55.62089,NULL,13,25,49.54579,69.89639,2.77742,59.68583,1,0
6,3841808,87cd356b-e927-4d9a-8615-f5c55b634f9c,9,1,7.61,42,Ball Receipt,2,800,800,23555,17,Right Wing,77.95715,55.62089,NULL,NULL,NULL,0,['4c4ffaaf-a00a-4e75-bbab-14d7a4e0085a'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,77.95715,55.62089,NULL,25,25,0,34.62339,-38.6425,0,1,0
6,3841808,25d32658-1b70-4c1a-89f6-90ff0af31dec,10,1,7.61,4,Duel,2,800,814,8117,6,Left Back,27.12857,12.456,NULL,0,1,0,['9b407bf2-5c78-4c7a-bc1c-45574e8cf9e2'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,['Aerial duel lost'],NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,27.12857,12.456,NULL,6,6,0,80.79668,15.4647,0,1,0
6,3841808,9b407bf2-5c78-4c7a-bc1c-45574e8cf9e2,11,1,7.61,30,Pass,2,800,800,23555,17,Right Wing,77.95715,55.62089,NULL,2.690483,1,0,"['25d32658-1b70-4c1a-89f6-90ff0af31dec', 'd10b4503-db3a-4762-8f92-b6a9b9beda44']",NULL,0.03306,0.025,0.00806,0.00811,0.00958,-0.00146,0.00952,"['High Pass', 'Aerial duel won']",NULL,1,NULL,Head,23238,NULL,NULL,NULL,92.35,57.54311,NULL,25,30,14.52065,34.62339,-38.6425,82.39294,1,0
6,3841808,c484d807-234e-4db8-bdeb-0c63db1aea9b,12,1,9.753,17,Pressure,2,800,814,21776,5,Left Center Back,12.28333,11.764,NULL,1.270502,NULL,0,"['d10b4503-db3a-4762-8f92-b6a9b9beda44', 'd1ed8e13-84fe-4700-901c-463fdb25a924']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.28333,11.764,NULL,1,1,0,95.34579,13.48638,0,1,0
6,3841808,d10b4503-db3a-4762-8f92-b6a9b9beda44,13,1,10.3,42,Ball Receipt,2,800,800,23238,23,Center Forward,92.35,57.54311,NULL,NULL,1,0,"['9b407bf2-5c78-4c7a-bc1c-45574e8cf9e2', 'c484d807-234e-4db8-bdeb-0c63db1aea9b']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,92.35,57.54311,NULL,30,30,0,26.7264,-61.75032,0,1,0
6,3841808,d1ed8e13-84fe-4700-901c-463fdb25a924,14,1,10.3,43,Carry,2,800,800,23238,23,Center Forward,92.35,57.54311,NULL,2.258384,1,0,"['5f3059b3-f26d-4508-8d5f-aad382e3886a', 'c484d807-234e-4db8-bdeb-0c63db1aea9b', 'd10b4503-db3a-4762-8f92-b6a9b9beda44']",NULL,0.0297,0.03306,-0.00336,0.00833,0.00811,0.00021,-0.00357,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,102.7083,63.77111,NULL,30,30,12.08648,26.7264,-61.75032,58.9834,1,0
6,3841808,5f3059b3-f26d-4508-8d5f-aad382e3886a,15,1,12.559,30,Pass,2,800,800,23238,23,Center Forward,102.7083,63.77111,NULL,0.191779,NULL,0,['3c9a62f1-0387-4056-9470-0604bcd65f8a'],NULL,0.04272,0.0297,0.01302,0.00908,0.00833,0.00076,0.01226,['Ground Pass'],NULL,0,Incomplete,Right Foot,NULL,NULL,NULL,NULL,102.8917,60.23422,NULL,30,30,3.541637,29.85918,-85.59827,2.96725,1,0
6,3841808,3c9a62f1-0387-4056-9470-0604bcd65f8a,16,1,12.75,6,Block,2,800,814,21776,5,Left Center Back,2.2,7.842667,NULL,0,NULL,0,['5f3059b3-f26d-4508-8d5f-aad382e3886a'],NULL,0.00908,0.00833,0.00076,0.04272,0.0297,0.01302,-0.01226,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,2.2,7.842667,NULL,1,1,0,106.0757,14.27589,0,1,0
6,3841808,279acb79-00f4-447b-9743-1b6f8b2a1a45,17,1,31.237,30,Pass,3,800,800,12707,19,Center Attacking Midfield,105,68,NULL,1.589602,NULL,0,['870fc85f-dad5-4ae3-a97b-ed5b3bf39329'],NULL,0.03079,0.04272,-0.01193,0.00857,0.00908,-0.00052,-0.01141,"['Corner', 'Ground Pass']",NULL,1,NULL,Right Foot,29497,NULL,NULL,NULL,84.64286,57.92756,NULL,30,25,22.71272,34,-90,-63.6744,0,0
6,3841808,870fc85f-dad5-4ae3-a97b-ed5b3bf39329,18,1,32.827,42,Ball Receipt,3,800,800,29497,2,Right Back,84.64286,57.92756,NULL,NULL,NULL,0,['279acb79-00f4-447b-9743-1b6f8b2a1a45'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,84.64286,57.92756,NULL,25,25,0,31.41562,-49.60945,0,0,0
6,3841808,a87f3343-ca0a-4312-9fbc-e5f355c9af00,19,1,32.827,43,Carry,3,800,800,29497,2,Right Back,84.64286,57.92756,NULL,1.106254,NULL,0,"['4865fe46-e214-452f-8aa0-4c58e377bf07', '870fc85f-dad5-4ae3-a97b-ed5b3bf39329']",NULL,0.03079,0.03079,0,0.00857,0.00857,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,84.64286,57.92756,NULL,25,25,0,31.41562,-49.60945,0,0,0
6,3841808,4865fe46-e214-452f-8aa0-4c58e377bf07,20,1,33.933,30,Pass,3,800,800,29497,2,Right Back,84.64286,57.92756,NULL,1.710702,NULL,0,['cedb5bbb-c106-4089-aa6b-5707f7beb724'],NULL,0.03211,0.03079,0.00132,0.0091,0.00857,0.00053,0.00079,"['High Pass', 'Cross']",NULL,0,Incomplete,Right Foot,NULL,NULL,NULL,NULL,96.2,28.872,NULL,25,28,31.26968,31.41562,-49.60945,21.69069,0,0
6,3841808,cedb5bbb-c106-4089-aa6b-5707f7beb724,21,1,35.644,9,Clearance,3,800,814,88560,3,Right Center Back,8.891666,39.21964,NULL,0,1,0,['4865fe46-e214-452f-8aa0-4c58e377bf07'],NULL,0.0091,0.00857,0.00053,0.03211,0.03079,0.00132,-0.00079,NULL,NULL,1,NULL,Head,NULL,NULL,NULL,NULL,8.891666,39.21964,NULL,3,3,0,96.24997,-3.108675,0,0,0
6,3841808,ec75e262-0b78-4670-8ad2-1c7b5e6db91f,22,1,38.243,30,Pass,3,800,800,21582,9,Right Defensive Midfield,76.32858,34.00364,NULL,2.116871,1,0,"['13271614-6499-47a1-820a-4c0fa0b23cc6', '7a7f299d-850c-4a8d-a224-aed88368f697']",NULL,0.01385,0.01332,0.00052,0.00873,0.0054,0.00333,-0.00281,"['Recovery', 'High Pass', 'Aerial duel won', 'Possession Loss']",NULL,0,Incomplete,Head,NULL,NULL,NULL,NULL,85.67142,17.59833,NULL,23,22,18.87917,28.67143,-0.007266757,29.66161,0,0
6,3841808,7a7f299d-850c-4a8d-a224-aed88368f697,23,1,38.243,4,Duel,3,800,814,26718,9,Right Defensive Midfield,28.75714,34.088,NULL,0,1,0,['ec75e262-0b78-4670-8ad2-1c7b5e6db91f'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,['Aerial duel lost'],NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,28.75714,34.088,NULL,8,8,0,76.2429,-0.06613113,0,0,0
6,3841808,13271614-6499-47a1-820a-4c0fa0b23cc6,24,1,40.359,2,Ball Recovery,4,814,814,7353,2,Right Back,19.41429,50.49333,NULL,0,NULL,0,['ec75e262-0b78-4670-8ad2-1c7b5e6db91f'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,['Possession Gain'],NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,19.41429,50.49333,NULL,9,9,0,87.16045,-10.90783,0,1,0
6,3841808,7b99ff3d-ae4c-4d2b-8dc1-1809d629de87,25,1,40.359,43,Carry,4,814,814,7353,2,Right Back,19.41429,50.49333,NULL,1.381808,1,0,"['13271614-6499-47a1-820a-4c0fa0b23cc6', '530ceab9-9f17-45a7-8826-359a66bcbedf', 'cca218a5-6db6-4a31-816f-f04e03af5fb2']",NULL,0.00944,0.0091,0.00034,0.01434,0.03211,-0.01776,0.01811,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,20.61429,51.685,NULL,9,9,1.691174,87.16045,-10.90783,45.19963,1,0
6,3841808,cca218a5-6db6-4a31-816f-f04e03af5fb2,26,1,41.395,17,Pressure,4,814,800,30618,5,Left Center Back,82.67142,18.60667,NULL,0.451506,NULL,0,"['530ceab9-9f17-45a7-8826-359a66bcbedf', '7b99ff3d-ae4c-4d2b-8dc1-1809d629de87']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.67142,18.60667,NULL,22,22,0,27.12047,34.58241,0,1,0
6,3841808,530ceab9-9f17-45a7-8826-359a66bcbedf,27,1,41.741,30,Pass,4,814,814,7353,2,Right Back,20.61429,51.685,NULL,1.260301,1,0,"['3372cc42-6415-4190-802b-a18e416e16e6', 'cca218a5-6db6-4a31-816f-f04e03af5fb2']",NULL,0.01108,0.00944,0.00164,0.0116,0.01434,-0.00274,0.00438,['Low Pass'],NULL,1,NULL,Right Foot,15546,NULL,NULL,NULL,32.1,55.15956,NULL,9,10,11.99976,86.21896,-11.83637,73.16885,1,0
6,3841808,cb06a7de-a941-4ab9-8757-1fea208b8c35,28,1,42.863,17,Pressure,4,814,800,133263,6,Left Back,69.9,12.53289,NULL,0.436117,NULL,0,"['1a6ce321-4229-4213-a7fc-4e36ef22b1bc', '3372cc42-6415-4190-802b-a18e416e16e6']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,69.9,12.53289,NULL,16,16,0,41.14422,31.4499,0,1,0
6,3841808,3372cc42-6415-4190-802b-a18e416e16e6,29,1,43.002,42,Ball Receipt,4,814,814,15546,19,Center Attacking Midfield,32.1,55.15956,NULL,NULL,1,0,"['530ceab9-9f17-45a7-8826-359a66bcbedf', 'cb06a7de-a941-4ab9-8757-1fea208b8c35']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,32.1,55.15956,NULL,10,10,0,75.90874,-16.18561,0,1,0
6,3841808,1a6ce321-4229-4213-a7fc-4e36ef22b1bc,30,1,43.002,43,Carry,4,814,814,15546,19,Center Attacking Midfield,32.1,55.15956,NULL,0.502453,1,0,"['0e32ce59-280f-492a-a82d-b4edb162fd02', '3372cc42-6415-4190-802b-a18e416e16e6', 'cb06a7de-a941-4ab9-8757-1fea208b8c35', 'fd4db448-7cfe-4671-81d4-2e50d7b00649']",NULL,0.01192,0.01108,0.00084,0.01067,0.0116,-0.00093,0.00177,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,32.52857,55.08267,NULL,10,10,0.435414,75.90874,-16.18561,79.82892,1,0
6,3841808,fd4db448-7cfe-4671-81d4-2e50d7b00649,31,1,43.504,22,Foul Committed,4,814,800,133263,6,Left Back,72.55714,12.99422,NULL,0,NULL,0,"['0e32ce59-280f-492a-a82d-b4edb162fd02', '1a6ce321-4229-4213-a7fc-4e36ef22b1bc']",NULL,0.01067,0.0116,-0.00093,0.01192,0.01108,0.00084,-0.00177,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72.55714,12.99422,NULL,21,21,0,38.64947,32.92185,0,1,0
6,3841808,0e32ce59-280f-492a-a82d-b4edb162fd02,32,1,43.504,21,Foul Won,4,814,814,15546,19,Center Attacking Midfield,32.52857,55.08267,NULL,0,1,0,['fd4db448-7cfe-4671-81d4-2e50d7b00649'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32.52857,55.08267,NULL,10,10,0,75.47574,-16.22024,0,1,0
6,3841808,b3b8a59f-8d07-4ba7-b4b5-21f4cd1e6e92,33,1,56.386,30,Pass,5,814,814,7353,2,Right Back,35.44286,55.544,NULL,1.036215,NULL,0,['60743cff-8ca6-4930-ae47-a3048978cec5'],NULL,0.01319,0.01192,0.00127,0.01293,0.01067,0.00225,-0.00099,"['Free Kick', 'Ground Pass']",NULL,1,NULL,Right Foot,26718,NULL,NULL,NULL,39.72857,34.088,NULL,15,13,21.87984,72.81717,-17.20937,11.29585,0,0
6,3841808,60743cff-8ca6-4930-ae47-a3048978cec5,34,1,57.423,42,Ball Receipt,5,814,814,26718,9,Right Defensive Midfield,39.72857,34.088,NULL,NULL,NULL,0,['b3b8a59f-8d07-4ba7-b4b5-21f4cd1e6e92'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,39.72857,34.088,NULL,13,13,0,65.27148,-0.07724705,0,1,0
6,3841808,ca7fc5f3-6d5e-4f13-9352-8f764659fe6c,35,1,57.423,43,Carry,5,814,814,26718,9,Right Defensive Midfield,39.72857,34.088,NULL,1.341553,1,0,"['3c63cf39-e7a1-4fd6-9ee3-b3ac0df5799c', '60743cff-8ca6-4930-ae47-a3048978cec5', 'e802ea71-aaf7-4531-904d-3c9dd3fd46b3']",NULL,0.01334,0.01319,0.00015,0.01325,0.01293,0.00033,-0.00018,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,38.78571,31.43782,NULL,13,13,2.812907,65.27148,-0.07724705,-19.58407,1,0
6,3841808,3c63cf39-e7a1-4fd6-9ee3-b3ac0df5799c,36,1,57.931,17,Pressure,5,814,800,23555,17,Right Wing,62.87143,36.37891,NULL,0.413793,NULL,0,['ca7fc5f3-6d5e-4f13-9352-8f764659fe6c'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,62.87143,36.37891,NULL,18,18,0,42.19568,-3.231936,0,1,0
6,3841808,b332146d-582f-4c8a-8a49-1d4108f1bd62,37,1,58.764,39,Dribbled Past,5,814,800,23555,17,Right Wing,66.3,36.65382,NULL,0,NULL,0,"['56161206-cb55-46b8-9b2d-d7f60523f794', 'e802ea71-aaf7-4531-904d-3c9dd3fd46b3']",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,['Defensive 1v1 duel lost'],NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,66.3,36.65382,NULL,18,18,0,38.79089,-3.922866,0,1,0
6,3841808,816e23eb-7674-4f16-91e9-a5b6b992a9ba,80,1,106.534,30,Pass,5,814,814,21776,5,Left Center Back,38.18571,8.304,NULL,0.798909,NULL,0,['c3c9db51-c8b4-4b8c-8bf2-43d0b1a040a0'],NULL,0.00875,0.01305,-0.0043,0.01186,0.01096,0.0009,-0.0052,"['Ground Pass', 'Possession Loss']",NULL,0,Out,Right Foot,199774,NULL,NULL,NULL,49.84286,0.1537778,NULL,11,11,14.22375,71.58514,21.03617,55.04025,1,0
6,3841808,c3c9db51-c8b4-4b8c-8bf2-43d0b1a040a0,81,1,107.333,42,Ball Receipt,5,814,814,199774,21,Left Wing,50.01429,3.383111,NULL,NULL,NULL,0,['816e23eb-7674-4f16-91e9-a5b6b992a9ba'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,Incomplete,NULL,NULL,NULL,NULL,NULL,50.01429,3.383111,NULL,11,11,0,62.93507,29.10973,0,1,0
6,3841808,2f00a10f-3328-4662-a359-2ae9add85f87,82,1,121.105,30,Pass,6,800,800,29497,2,Right Back,61.58571,68,NULL,0.965763,NULL,0,['07791559-05f6-467a-8091-261c3aec0c3d'],NULL,0.01953,0.01186,0.00766,0.00881,0.00875,6E-05,0.0076,"['Throw-in', 'Low Pass']",NULL,1,NULL,NULL,23555,NULL,NULL,NULL,69.9,64.69378,NULL,20,20,8.947539,55.14345,-38.06636,68.31448,0,0
6,3841808,07791559-05f6-467a-8091-261c3aec0c3d,83,1,122.071,42,Ball Receipt,6,800,800,23555,17,Right Wing,69.9,64.69378,NULL,NULL,NULL,0,['2f00a10f-3328-4662-a359-2ae9add85f87'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,69.9,64.69378,NULL,20,20,0,46.62744,-41.16861,0,1,0
6,3841808,ef897db6-967f-400b-b455-019366f231e0,84,1,122.071,43,Carry,6,800,800,23555,17,Right Wing,69.9,64.69378,NULL,0.257668,NULL,0,"['07791559-05f6-467a-8091-261c3aec0c3d', '0e65f012-6c9d-4b24-8d44-930781cefb0b']",NULL,0.02042,0.01953,0.0009,0.00867,0.00881,-0.00014,0.00104,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,71.87143,63.848,NULL,20,25,2.145197,46.62744,-41.16861,66.77981,1,0
6,3841808,0e65f012-6c9d-4b24-8d44-930781cefb0b,85,1,122.329,30,Pass,6,800,800,23555,17,Right Wing,71.87143,63.848,NULL,0.342851,NULL,0,['57e83f2f-f6a0-4e24-b1bb-aea3853fc724'],NULL,0.01231,0.02042,-0.00811,0.01045,0.00867,0.00178,-0.00989,['Low Pass'],NULL,0,Incomplete,Left Foot,NULL,NULL,NULL,NULL,69.21429,61.84889,NULL,25,20,3.325185,44.59154,-42.01805,-53.04389,1,0
6,3841808,57e83f2f-f6a0-4e24-b1bb-aea3853fc724,86,1,122.672,6,Block,6,800,814,199774,21,Left Wing,35.87143,6.228,NULL,0,NULL,0,['0e65f012-6c9d-4b24-8d44-930781cefb0b'],NULL,0.01045,0.00867,0.00178,0.01231,0.02042,-0.00811,0.00989,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,35.87143,6.228,NULL,11,11,0,74.49861,21.88751,0,1,0
6,3841808,16168d36-2d1f-444c-a356-893bfe4230d9,87,1,123.008,2,Ball Recovery,6,800,814,199774,21,Left Wing,34.58571,6.612444,NULL,0,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,34.58571,6.612444,NULL,11,11,0,75.55296,21.25349,0,1,0
6,3841808,9ef46204-9b32-4d23-80a3-f49d2ba96ed4,88,1,123.008,43,Carry,6,800,814,199774,21,Left Wing,34.58571,6.612444,NULL,3.026789,1,0,"['16168d36-2d1f-444c-a356-893bfe4230d9', 'cbc6551d-f7ba-4549-ab15-98a9c26b1542', 'eea7d111-a860-437d-920a-da4d0ea3f60d']",NULL,0.01154,0.01045,0.0011,0.0104,0.01231,-0.00191,0.00301,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,43.92857,3.383111,NULL,11,11,9.88522,75.55296,21.25349,70.93243,1,0
6,3841808,eea7d111-a860-437d-920a-da4d0ea3f60d,89,1,124.298,17,Pressure,6,800,800,23238,23,Center Forward,68.01428,60.388,NULL,1.442591,NULL,0,['9ef46204-9b32-4d23-80a3-f49d2ba96ed4'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68.01428,60.388,NULL,20,20,0,45.43423,-35.50652,0,1,0
6,3841808,cbc6551d-f7ba-4549-ab15-98a9c26b1542,90,1,126.035,14,Dribble,6,800,814,199774,21,Left Wing,43.92857,3.383111,NULL,0,1,0,['56a14e7e-f209-453c-86d9-ba21b951a8a1'],NULL,0.01149,0.01154,-5E-05,0.01468,0.0104,0.00428,-0.00433,['Duel lost'],NULL,0,Incomplete,NULL,NULL,NULL,NULL,NULL,43.92857,3.383111,NULL,11,11,0,68.31628,26.62594,0,1,0
6,3841808,56a14e7e-f209-453c-86d9-ba21b951a8a1,91,1,126.035,4,Duel,6,800,800,29497,2,Right Back,61.15714,64.69378,NULL,0,1,0,['cbc6551d-f7ba-4549-ab15-98a9c26b1542'],NULL,0.01468,0.0104,0.00428,0.01149,0.01154,-5E-05,0.00433,"['Duel won', 'Defensive 1v1 duel won']",NULL,1,Success In Play,NULL,NULL,NULL,NULL,NULL,61.15714,64.69378,NULL,20,20,0,53.5192,-34.99533,0,1,0
6,3841808,26d5a362-a85c-41a6-a0ad-77860e612b31,92,1,126.623,17,Pressure,6,800,814,199774,21,Left Wing,44.18571,4.305778,NULL,0.506725,NULL,0,['8f9c5339-166c-49b8-ae2e-34365d50ed45'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,44.18571,4.305778,NULL,11,11,0,67.67661,26.0252,0,1,0
6,3841808,8f9c5339-166c-49b8-ae2e-34365d50ed45,93,1,126.833,30,Pass,6,800,800,23555,17,Right Wing,60.9,62.77156,NULL,1.193716,1,0,"['26d5a362-a85c-41a6-a0ad-77860e612b31', '2be6cd32-c93f-4103-9db6-d4307e515b89']",NULL,0.01644,0.01468,0.00176,0.00912,0.01149,-0.00238,0.00414,"['Recovery', 'Ground Pass']",NULL,1,NULL,Right Foot,23238,NULL,NULL,NULL,62.44286,65.00134,NULL,20,20,2.711516,52.6556,-33.12108,34.68064,1,0
6,3841808,2be6cd32-c93f-4103-9db6-d4307e515b89,94,1,128.026,42,Ball Receipt,6,800,800,23238,23,Center Forward,62.44286,65.00134,NULL,NULL,NULL,0,['8f9c5339-166c-49b8-ae2e-34365d50ed45'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,62.44286,65.00134,NULL,20,20,0,52.65162,-36.07198,0,1,0
6,3841808,99f4050b-4a57-49ae-8044-ad3885f657c5,95,1,128.026,43,Carry,6,800,800,23238,23,Center Forward,62.44286,65.00134,NULL,0.039996,NULL,0,"['2be6cd32-c93f-4103-9db6-d4307e515b89', '48e93f1a-8e17-4dde-a744-79463958d10c']",NULL,0.01744,0.01644,0.00099,0.00894,0.00912,-0.00018,0.00117,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,62.87143,63.38667,NULL,20,20,1.670575,52.65162,-36.07198,14.86493,1,0
6,3841808,48e93f1a-8e17-4dde-a744-79463958d10c,96,1,128.066,30,Pass,6,800,800,23238,23,Center Forward,62.87143,63.38667,NULL,3.613641,NULL,0,['32c8b7df-c96e-40a9-a8df-aad5db3b019c'],NULL,0.02148,0.01744,0.00404,0.00925,0.00894,0.00032,0.00373,['High Pass'],NULL,1,NULL,Left Foot,27397,NULL,NULL,NULL,66.3,11.14889,NULL,20,16,52.35017,51.36529,-34.89759,3.755162,1,0
6,3841808,32c8b7df-c96e-40a9-a8df-aad5db3b019c,97,1,131.68,42,Ball Receipt,6,800,800,27397,21,Left Wing,66.3,11.14889,NULL,NULL,NULL,0,['48e93f1a-8e17-4dde-a744-79463958d10c'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,66.3,11.14889,NULL,16,16,0,44.94289,30.56049,0,1,0
6,3841808,cdcd085e-ebe5-41b4-8184-508c7f171669,98,1,131.68,43,Carry,6,800,800,27397,21,Left Wing,66.3,11.14889,NULL,0.578874,NULL,0,"['32c8b7df-c96e-40a9-a8df-aad5db3b019c', '67990f29-c623-4adc-a18f-a0e042dbb743']",NULL,0.02138,0.02148,-0.00011,0.00873,0.00925,-0.00052,0.00042,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,63.64286,14.02333,NULL,16,17,3.91444,44.94289,30.56049,-42.75036,1,0
6,3841808,67990f29-c623-4adc-a18f-a0e042dbb743,99,1,132.259,30,Pass,6,800,800,27397,21,Left Wing,63.64286,14.02333,NULL,1.772055,NULL,0,['155bb375-88c6-4300-a179-eb6fb4d31c7a'],NULL,0.01749,0.02138,-0.00389,0.00928,0.00873,0.00055,-0.00444,['Ground Pass'],NULL,1,NULL,Right Foot,133263,NULL,NULL,NULL,55.41429,7.765778,NULL,17,16,10.33762,45.92908,25.78185,-52.74821,1,0
6,3841808,155bb375-88c6-4300-a179-eb6fb4d31c7a,100,1,134.031,42,Ball Receipt,6,800,800,133263,6,Left Back,55.41429,7.765778,NULL,NULL,NULL,0,['67990f29-c623-4adc-a18f-a0e042dbb743'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,55.41429,7.765778,NULL,16,16,0,56.09793,27.88189,0,1,0
6,3841808,0dfbc01c-b443-4f8d-b6f0-e5884c510177,101,1,134.031,43,Carry,6,800,800,133263,6,Left Back,55.41429,7.765778,NULL,0.563639,NULL,0,"['155bb375-88c6-4300-a179-eb6fb4d31c7a', '9923a675-344d-43fb-9fca-9fffcd7282ab']",NULL,0.01749,0.01749,0,0.00928,0.00928,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,55.41429,7.765778,NULL,16,16,0,56.09793,27.88189,0,1,0
6,3841808,9923a675-344d-43fb-9fca-9fffcd7282ab,102,1,134.595,30,Pass,6,800,800,133263,6,Left Back,55.41429,7.765778,NULL,1.173951,NULL,0,['0ad23e69-c835-44c6-8363-49c30a4be211'],NULL,0.01784,0.01749,0.00035,0.00915,0.00928,-0.00013,0.00048,['Ground Pass'],NULL,1,NULL,Left Foot,16181,NULL,NULL,NULL,49.41429,19.79833,NULL,16,12,13.44553,56.09793,27.88189,-26.50301,1,0
6,3841808,0ad23e69-c835-44c6-8363-49c30a4be211,103,1,135.769,42,Ball Receipt,6,800,800,16181,11,Left Defensive Midfield,49.41429,19.79833,NULL,NULL,NULL,0,['9923a675-344d-43fb-9fca-9fffcd7282ab'],NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,49.41429,19.79833,NULL,12,12,0,57.37124,14.33198,0,1,0
6,3841808,ad71544f-9b60-4b3f-8bcb-dcb0e29e35ed,104,1,135.769,43,Carry,6,800,800,16181,11,Left Defensive Midfield,49.41429,19.79833,NULL,0.513352,NULL,0,"['0ad23e69-c835-44c6-8363-49c30a4be211', 'fd98d849-3d43-477d-a64a-25503a7fe144']",NULL,0.01714,0.01784,-0.0007,0.00932,0.00915,0.00017,-0.00087,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,47.87143,20.25667,NULL,12,12,1.609496,57.37124,14.33198,-73.455,1,0
